GAME_ID,GAME_DATE,HOME,AWAY,Height-1,Weight-1,Age-1,Mpg-1,Ppg-1,Fg-1,Fg3-1,Ft-1,Rpg-1,Apg-1,Spg-1,Bp-1,Tpg-1,Fpg-1,Height-2,Weight-2,Age-2,Mpg-2,Ppg-2,Fg-2,Fg3-2,Ft-2,Rpg-2,Apg-2,Spg-2,Bp-2,Tpg-2,Fpg-2,Height-3,Weight-3,Age-3,Mpg-3,Ppg-3,Fg-3,Fg3-3,Ft-3,Rpg-3,Apg-3,Spg-3,Bp-3,Tpg-3,Fpg-3,Height-4,Weight-4,Age-4,Mpg-4,Ppg-4,Fg-4,Fg3-4,Ft-4,Rpg-4,Apg-4,Spg-4,Bp-4,Tpg-4,Fpg-4,Height-5,Weight-5,Age-5,Mpg-5,Ppg-5,Fg-5,Fg3-5,Ft-5,Rpg-5,Apg-5,Spg-5,Bp-5,Tpg-5,Fpg-5,Height-6,Weight-6,Age-6,Mpg-6,Ppg-6,Fg-6,Fg3-6,Ft-6,Rpg-6,Apg-6,Spg-6,Bp-6,Tpg-6,Fpg-6,Height-7,Weight-7,Age-7,Mpg-7,Ppg-7,Fg-7,Fg3-7,Ft-7,Rpg-7,Apg-7,Spg-7,Bp-7,Tpg-7,Fpg-7,Height-8,Weight-8,Age-8,Mpg-8,Ppg-8,Fg-8,Fg3-8,Ft-8,Rpg-8,Apg-8,Spg-8,Bp-8,Tpg-8,Fpg-8,Height-9,Weight-9,Age-9,Mpg-9,Ppg-9,Fg-9,Fg3-9,Ft-9,Rpg-9,Apg-9,Spg-9,Bp-9,Tpg-9,Fpg-9,Height-10,Weight-10,Age-10,Mpg-10,Ppg-10,Fg-10,Fg3-10,Ft-10,Rpg-10,Apg-10,Spg-10,Bp-10,Tpg-10,Fpg-10,WL
20001041,2001-03-30,TOR,NJN,0.14,0.08,0,0.03,0.12,0.03,0.17,-0.04,0.15,-0.38,0.12,0.27,-0.17,0.12,-0.04,0,0.14,0.05,-0.05,0.16,0.11,0.09,-0.03,0.53,-0.2,-0.02,0.14,-0.1,0,0.08,0.33,-0.37,-0.11,0,0.17,0.11,-0.17,-0.07,-0.24,-0.02,-0.1,-0.19,-0.33,-0.29,0.67,-0.19,-0.16,-0.47,-0.6,-0.8,-0.01,-0.14,0.08,-0.03,0,-0.03,-0.14,-0.24,0.05,-0.15,-0.23,-0.01,-0.17,-0.08,-0.28,0.34,0.28,-0.03,-0.19,-0.25,0,0.18,-0.48,-0.02,0.02,0.15,-0.61,-0.33,0.16,-0.05,-0.04,0.05,0.07,-0.02,-0.03,0,0,0.03,0.04,0.01,0.1,0,0.03,-0.05,-0.12,0.03,-0.17,-0.03,0,0.06,0.67,0.05,-0.08,-0.11,0.29,0.31,0.13,0.16,-0.04,-0.3,-0.05,-0.2,0,-0.02,0.14,0.16,0.11,-0.05,0,-0.04,0.18,0.03,-0.16,0.13,0.02,-0.24,0.14,-0.06,0.57,-0.03,0.18,0.17,0.24,0.4,-0.15,-0.02,-0.24,0.05,-0.02,0.07,1
20000841,2001-03-02,TOR,NJN,0.14,0.08,0,0.03,0.12,0.03,0.17,-0.04,0.15,-0.38,0.12,0.27,-0.17,0.12,-0.04,0,0.14,0.05,-0.05,0.16,0.11,0.09,-0.03,0.53,-0.2,-0.02,0.14,-0.1,0,0.08,0.33,-0.37,-0.11,0,0.17,0.11,-0.17,-0.07,-0.24,-0.02,-0.1,-0.19,-0.33,-0.29,0.67,-0.19,-0.16,-0.47,-0.6,-0.8,-0.01,-0.14,0.08,-0.03,0,-0.03,-0.14,-0.24,0.05,-0.15,-0.23,-0.01,-0.17,-0.08,-0.28,0.34,0.28,-0.03,-0.19,-0.25,0,0.18,-0.48,-0.02,0.02,0.15,-0.61,-0.33,0.16,-0.05,-0.04,0.05,0.07,-0.02,-0.03,0,0,0.03,0.04,0.01,0.1,0,0.03,-0.05,-0.12,0.03,-0.17,-0.03,0,0.06,0.67,0.05,-0.08,-0.11,0.29,0.31,0.13,0.16,-0.04,-0.3,-0.05,-0.2,0,-0.02,0.14,0.16,0.11,-0.05,0,-0.04,0.18,0.03,-0.16,0.13,0.02,-0.24,0.14,-0.06,0.57,-0.03,0.18,0.17,0.24,0.4,-0.15,-0.02,-0.24,0.05,-0.02,0.07,1
20000855,2001-03-04,TOR,NYK,0.03,0.14,-0.29,0.01,0.32,0.05,0.22,-0.03,0.06,0.04,0.04,0.19,-0.14,0.15,-0.07,-0.02,0.29,-0.14,-0.36,-0.05,-0.09,-0.19,0.01,0.6,0.12,0,0,-0.18,-0.07,-0.16,0.24,-0.47,-0.13,0.03,0.24,0.07,-0.27,-0.09,-0.08,-0.08,-0.25,-0.56,-0.41,-0.29,0.29,-0.32,-0.23,-0.51,-0.71,-0.8,-0.1,-0.29,-0.16,-0.05,-0.12,-0.3,0.07,0.02,-0.33,0.13,0.17,0.05,0.01,-0.14,0,0.04,0.28,0.03,-0.17,-0.25,0.12,0.14,0,0.19,0.2,0.36,-0.56,-0.33,0.13,-0.1,-0.08,0.08,0.15,0.22,0,0.01,-0.52,-0.17,-0.09,-0.02,-0.01,-0.2,-0.05,0.01,0.12,0.03,-0.08,-0.08,-0.07,0.02,0.48,0.04,-0.08,-0.25,0.22,0.25,-0.13,0.27,0,-0.43,0.2,0,0,-0.08,0.19,0.18,0.11,-0.15,-0.6,-0.08,0.21,0.06,-0.2,0.27,0.09,-0.19,-0.07,-0.1,0.29,0.28,0.24,0.2,0.24,0.01,0.26,0.03,0.24,0.08,0.05,0.19,1
20000322,2000-12-14,TOR,NYK,0.03,0.14,-0.29,0.01,0.32,0.05,0.22,-0.03,0.06,0.04,0.04,0.19,-0.14,0.15,-0.07,-0.02,0.29,-0.14,-0.36,-0.05,-0.09,-0.19,0.01,0.6,0.12,0,0,-0.18,-0.07,-0.16,0.24,-0.47,-0.13,0.03,0.24,0.07,-0.27,-0.09,-0.08,-0.08,-0.25,-0.56,-0.41,-0.29,0.29,-0.32,-0.23,-0.51,-0.71,-0.8,-0.1,-0.29,-0.16,-0.05,-0.12,-0.3,0.07,0.02,-0.33,0.13,0.17,0.05,0.01,-0.14,0,0.04,0.28,0.03,-0.17,-0.25,0.12,0.14,0,0.19,0.2,0.36,-0.56,-0.33,0.13,-0.1,-0.08,0.08,0.15,0.22,0,0.01,-0.52,-0.17,-0.09,-0.02,-0.01,-0.2,-0.05,0.01,0.12,0.03,-0.08,-0.08,-0.07,0.02,0.48,0.04,-0.08,-0.25,0.22,0.25,-0.13,0.27,0,-0.43,0.2,0,0,-0.08,0.19,0.18,0.11,-0.15,-0.6,-0.08,0.21,0.06,-0.2,0.27,0.09,-0.19,-0.07,-0.1,0.29,0.28,0.24,0.2,0.24,0.01,0.26,0.03,0.24,0.08,0.05,0.19,1
20001056,2001-04-01,TOR,ORL,-0.07,-0.02,0.1,-0.01,0.03,0,0.11,0.05,-0.12,-0.07,0,-0.11,-0.09,0.15,0.12,0.07,0.14,-0.15,-0.27,0.01,-0.04,-0.15,-0.05,0.11,-0.32,-0.02,-0.15,-0.1,0.16,0.24,0.24,-0.22,-0.03,0.11,0.11,0.07,-0.03,-0.06,-0.08,0.03,-0.12,-0.12,-0.62,-0.47,0.38,-0.53,-0.44,-0.56,-0.44,-0.53,-0.33,-0.47,-0.24,-0.14,-0.36,-0.32,-0.07,-0.1,0.24,0,-0.06,-0.01,-0.22,0.06,-0.09,0.34,0.36,0.03,0.03,-0.08,-0.03,0.1,-0.1,0.24,0.21,0.1,-0.05,-0.01,0.11,-0.01,0.12,0.03,0.15,0.25,-0.03,0.03,-0.33,-0.22,0.07,-0.34,-0.25,0.21,-0.27,-0.16,-0.2,-0.38,-0.2,-0.22,-0.03,-0.13,0.33,0.35,0.06,-0.02,0.37,0.31,0.38,0.26,0.28,0.05,0.07,0.29,0,-0.13,0.38,0.35,0.17,0.08,-0.82,-0.16,0.45,0.07,-0.08,0.46,0.19,-0.07,0.03,-0.09,0.67,0.13,0.09,0.05,0.24,-0.11,0.21,-0.02,0.08,0.05,0.07,-0.08,0
20001066,2001-04-03,TOR,PHI,0.07,0.08,-0.19,0.11,0.57,0.07,0.31,-0.04,0.14,-0.36,0,0.27,-0.07,0.05,-0.04,-0.08,0.38,-0.01,-0.13,-0.1,0.05,0.02,-0.02,0.31,-0.16,0,-0.15,-0.15,0.04,0.08,0.1,-0.05,0.04,0.18,0.26,0.28,-0.02,0,-0.04,0,-0.08,-0.15,-0.62,-0.53,0.29,-0.51,-0.27,-0.57,-0.45,-0.68,-0.38,0,-0.2,-0.11,0,-0.42,-0.07,-0.16,0.19,0.39,0.17,-0.02,-0.06,-0.01,-0.02,0.46,0.4,0.03,0.17,0.27,-0.1,0.05,-0.05,-0.28,-0.03,0.01,0,-0.18,-0.22,-0.03,0.04,-0.92,-0.22,-0.14,-0.07,-0.11,-0.48,-0.2,-0.01,-0.08,0.71,0.13,-0.35,0.07,0.12,-0.03,-0.17,-0.27,-0.07,0.05,0.24,0.26,-0.05,-0.16,-0.47,0.31,0.33,0.03,0.12,0.11,0.03,0.43,-0.03,-0.18,0.43,0.47,0.2,-0.08,0,0.08,0.29,0.11,-0.08,0.35,0.14,0.25,0,0.01,0.33,0.2,0.1,0.09,0.24,0.13,0.17,0.02,0.16,0.14,0.1,0.17,1
20000640,2001-01-30,TOR,PHI,0.07,0.08,-0.19,0.11,0.57,0.07,0.31,-0.04,0.14,-0.36,0,0.27,-0.07,0.05,-0.04,-0.08,0.38,-0.01,-0.13,-0.1,0.05,0.02,-0.02,0.31,-0.16,0,-0.15,-0.15,0.04,0.08,0.1,-0.05,0.04,0.18,0.26,0.28,-0.02,0,-0.04,0,-0.08,-0.15,-0.62,-0.53,0.29,-0.51,-0.27,-0.57,-0.45,-0.68,-0.38,0,-0.2,-0.11,0,-0.42,-0.07,-0.16,0.19,0.39,0.17,-0.02,-0.06,-0.01,-0.02,0.46,0.4,0.03,0.17,0.27,-0.1,0.05,-0.05,-0.28,-0.03,0.01,0,-0.18,-0.22,-0.03,0.04,-0.92,-0.22,-0.14,-0.07,-0.11,-0.48,-0.2,-0.01,-0.08,0.71,0.13,-0.35,0.07,0.12,-0.03,-0.17,-0.27,-0.07,0.05,0.24,0.26,-0.05,-0.16,-0.47,0.31,0.33,0.03,0.12,0.11,0.03,0.43,-0.03,-0.18,0.43,0.47,0.2,-0.08,0,0.08,0.29,0.11,-0.08,0.35,0.14,0.25,0,0.01,0.33,0.2,0.1,0.09,0.24,0.13,0.17,0.02,0.16,0.14,0.1,0.17,1
20000296,2000-12-10,TOR,PHX,0.07,0.06,-0.19,-0.01,0.35,0.09,0.24,-0.07,-0.05,-0.6,-0.28,0.22,-0.36,0.12,0.07,0.02,0.43,0.07,-0.16,0.01,0.03,0,0.03,0.62,0.04,-0.02,0.22,-0.1,-0.07,0.06,0.38,-0.35,-0.13,0.02,0.38,0.31,-0.21,-0.28,-0.44,-0.05,-0.08,-0.15,-0.59,-0.48,0.62,-0.61,-0.56,-0.63,-0.44,-0.82,-0.6,-0.03,-0.4,-0.38,-0.07,-0.42,-0.04,-0.37,-0.19,0.07,-0.07,0,0.02,-0.01,-0.11,0.29,0.12,-0.08,-0.14,-0.29,0.07,0.1,-0.48,0.05,0.23,0.14,-0.66,-0.24,0.15,-0.1,-0.08,0.03,0.17,0.27,-0.1,-0.15,-0.52,-0.27,-0.23,0.02,0.05,0.01,-0.05,-0.17,-0.12,-0.19,-0.32,-0.25,-0.03,-0.02,0.29,0.37,0.1,-0.01,-0.05,0.07,0.3,0.25,0.08,0.05,0.22,0.34,-0.03,-0.15,0,0.39,0.29,-0.02,-0.42,0.21,0.26,0.05,-0.12,0.43,0.14,0.12,-0.07,-0.24,0.76,0.17,0.16,-0.05,0.24,0.26,0.16,0.03,0.2,-0.08,-0.02,0.09,0
20000120,2000-11-16,TOR,POR,0.29,0.25,-0.14,0.17,0.47,0.04,0.07,-0.1,0.11,-0.18,0.08,0.27,-0.02,0.05,-0.14,-0.14,0.19,-0.01,-0.2,-0.07,0,-0.16,0.02,0.55,0.16,-0.05,0.1,-0.2,0,-0.02,0.62,-0.32,-0.22,-0.2,0.18,0.27,-0.23,-0.18,-0.36,-0.05,-0.44,-0.44,-0.62,-0.48,0.05,-0.54,-0.36,-0.58,-0.62,-0.71,-0.26,-0.3,-0.32,-0.14,-0.27,-0.37,-0.07,-0.08,-0.29,0.28,0.17,-0.08,0.54,0.14,0.01,0.36,0.32,0,0.15,0.12,-0.1,0.1,0.05,-0.34,-0.25,0,-0.58,-0.19,-0.19,-0.2,-0.2,-0.41,-0.12,0,-0.14,-0.18,-0.43,-0.1,0.07,-0.12,0.71,0.13,-0.26,0,0.12,-0.16,0.04,-0.1,-0.22,-0.24,0.05,0.34,-0.01,-0.17,0.34,0.09,0.25,0.2,0.12,-0.11,0.1,0.26,-0.03,-0.34,0.05,0.47,0.23,0.04,-0.67,-0.02,0.39,0.04,-0.16,0.43,0.04,0.05,0.07,0.05,0,0.2,0.17,0.06,-0.45,-0.12,0.24,-0.11,0.16,0.16,0,0.27,0
20000785,2001-02-23,TOR,SAC,0,0.11,-0.33,0.08,0.49,0.12,0.07,-0.2,0.07,0.03,-0.32,0.14,0.08,-0.02,0.12,0.02,0.52,0.03,-0.06,0.02,0.05,-0.01,0.08,0.27,-0.08,0,0,0.04,0.16,0.1,0.43,-0.19,-0.04,-0.02,0.11,0.16,-0.12,-0.09,-0.28,0,-0.2,-0.22,-0.48,-0.31,0.24,-0.12,-0.16,-0.49,-0.63,-0.92,-0.03,-0.04,0.08,-0.03,0.1,-0.03,-0.14,-0.16,0.1,-0.23,-0.34,-0.07,-0.2,-0.16,-0.2,0.29,0.12,0.03,-0.14,0.05,-0.1,0.13,0.24,0.18,0.2,0.16,-0.59,-0.21,0.12,0,0,0,0.22,0.2,-0.07,-0.15,-0.24,-0.43,-0.57,-0.09,0.67,0.02,-0.48,-0.3,-0.2,-0.38,-0.44,-0.27,-0.14,-0.08,0.19,0.14,-0.08,-0.17,-0.13,0.22,0.07,0.05,-0.04,-0.14,-0.15,0.07,-0.07,-0.33,0.29,0.33,0.23,-0.07,0,0.01,0.25,0.08,-0.12,0.16,0.19,0.05,0.1,0.08,0.38,0.29,0.14,-0.1,0.24,0.22,0.22,0.03,0.2,0.14,0.15,0.51,0
20000752,2001-02-18,TOR,SAS,0.03,0.14,-0.1,0.11,0.39,0.08,0.02,-0.13,0.07,0.02,0,0.25,0.05,0.1,0,-0.06,0.48,0.12,-0.06,-0.09,-0.14,0.01,0.1,0.43,0.08,-0.02,0.17,0.04,0.23,0.1,0.05,-0.25,0.01,-0.04,0.56,0.24,-0.02,-0.33,-0.08,0,-0.15,-0.17,-0.48,-0.37,-0.1,-0.24,-0.23,-0.57,-0.8,-0.79,-0.09,-0.15,0,-0.03,0,-0.03,-0.07,-0.11,-0.33,0.14,0.07,-0.01,-0.26,0.05,-0.04,0.35,0.44,-0.06,0.08,0.14,-0.14,-0.02,0.1,-0.35,-0.34,0.01,-0.44,0.03,-0.46,-0.22,-0.08,-0.54,-0.34,-0.07,-0.22,-0.17,-0.57,-0.17,-0.16,-0.1,0.71,-0.05,-0.33,-0.02,-0.08,-0.6,-0.13,-0.15,0.07,-0.06,0.52,0.34,0.06,-0.09,0.11,0.18,0.25,0.27,0,-0.03,0.12,0.17,-0.03,-0.11,-0.1,0.34,0.26,-0.08,-0.85,0.04,0.45,0.05,-0.04,0.43,0.26,0.2,0.1,0.03,0.62,0.19,0.13,-0.07,-0.36,0.21,0.17,0.01,0.2,0,0,0.27,0
20000481,2001-01-07,TOR,SEA,0.07,0.16,-0.38,-0.04,0.15,0,0.07,0,0.06,-0.43,-0.04,0.22,-0.09,0.1,-0.04,-0.15,0.52,0.09,-0.18,-0.14,0.6,0.15,-0.08,0.61,-0.16,-0.13,0.02,-0.15,0,0.06,0.24,-0.18,0,0.01,0.07,0.04,-0.08,-0.11,-0.24,-0.02,-0.17,-0.17,-0.59,-0.46,0.62,-0.2,-0.19,-0.54,-0.46,-0.71,-0.14,0.09,0.08,-0.08,0.15,-0.22,0.19,-0.01,0,0.28,0.1,-0.01,-0.33,-0.19,0.04,0.22,0.44,0.05,0.03,0.22,0,0.18,-0.1,-0.05,0.09,0.01,-0.91,-0.27,0.1,-0.26,-0.2,0.03,0.07,0.2,-0.1,-0.1,0.1,-0.3,-0.18,-0.09,-0.1,-0.16,-0.22,-0.03,-0.16,-0.08,-0.17,-0.08,-0.07,0.02,0.38,0.18,-0.08,-0.06,0.35,0.17,0.23,0.23,0.2,-0.11,-0.07,-0.05,-0.1,-0.22,-0.29,0.2,0.13,0,0,0.11,0.17,0.02,-0.16,0.19,-0.05,0,0.07,0,0.71,0.18,0.16,-0.15,0.24,0.49,0.2,-0.02,0.16,0,0,0.19,1
20000354,2000-12-19,TOR,UTA,-0.04,-0.02,-0.29,0.19,0.5,0.03,-0.01,-0.02,0.08,0.19,0.12,0.22,0.2,-0.05,0.12,0.1,-0.14,0.04,-0.13,-0.15,-0.27,-0.05,0.06,-0.07,-0.24,-0.05,-0.1,-0.18,0,0.08,0.1,-0.37,-0.11,0.05,0.16,0.06,-0.06,-0.13,-0.24,0,-0.2,-0.49,-0.36,-0.29,0.48,-0.21,-0.2,-0.54,-0.71,-0.77,-0.05,-0.23,0.04,0,-0.07,-0.2,-0.04,-0.08,0.1,0.44,0.21,0.04,-0.12,0.05,0.08,0.46,0.48,0,0.2,-0.03,-0.07,-0.07,-0.48,-0.28,-0.38,0.01,-0.74,-0.23,-0.22,-0.37,-0.16,-0.14,-0.34,0,-0.07,-0.15,-0.24,-0.15,-0.14,-0.13,0.14,-0.05,-0.23,-0.03,-0.08,-0.19,-0.15,-0.08,-0.07,0.14,0.05,0.38,0.14,-0.2,0.37,0.85,0.29,0.31,0.28,-0.11,0.2,0.07,-0.17,-0.34,0.19,0.41,0.3,-0.12,-0.96,0.3,0.31,0.11,0,0.02,0.21,0.05,0.07,0.08,0.14,0.19,0.06,-0.1,-0.18,0.06,0.26,-0.05,0.04,0.08,-0.02,0.02,1
20001007,2001-03-25,TOR,VAN,0.14,0.14,0.05,0.02,0.38,0.01,0.06,0.01,0.11,-0.46,0.08,0.27,-0.19,0.22,-0.04,0.02,0.48,-0.16,-0.28,0.01,-0.08,0.03,0.03,0.48,0.04,-0.08,-0.05,-0.32,0.04,0.06,0.62,-0.16,-0.02,0.03,0.13,0.2,-0.03,-0.22,-0.04,0.03,-0.15,0.02,-0.67,-0.57,0.57,-0.7,-0.66,-0.62,-0.29,-0.85,-0.5,-0.15,-0.16,-0.27,-0.39,-0.47,-0.22,-0.48,-0.1,0.12,0.05,-0.05,0.12,-0.07,-0.21,0.4,0.36,-0.11,0.03,-0.27,-0.07,0.05,0,0,0.08,0.03,0,-0.19,-0.03,0.01,0.08,-0.08,-0.1,-0.12,-0.03,-0.05,-0.57,0,0.11,-0.01,0.25,0,-0.06,0,-0.12,0.03,0.02,-0.08,-0.03,0.13,0.76,0.46,0.15,-0.12,0.37,0.35,0.36,0.31,0.08,-0.11,0.24,0.31,-0.03,-0.21,0.05,0.46,0.3,0.14,-0.42,0.08,0.36,0.03,-0.04,0.4,0.17,0.27,0.1,-0.02,0.24,0.19,0.16,-0.04,0.24,0.1,0.17,0.04,0.2,0.05,0.05,0.12,1
20000567,2001-01-19,TOR,WAS,0.03,0,-0.57,0.16,0.37,0.09,0.15,-0.19,0.16,0.09,0.12,0.25,-0.02,0.1,-0.12,0,0.62,-0.03,-0.34,-0.03,0.14,-0.13,0.04,0.52,0,0,-0.12,-0.22,0.19,0.16,0.38,-0.31,-0.12,0.07,0.11,-0.07,-0.04,-0.32,-0.2,0,-0.29,-0.39,-0.43,-0.21,0.1,-0.35,-0.3,-0.53,-0.39,-0.73,-0.1,-0.4,-0.12,-0.03,-0.17,-0.1,0.03,0.02,0,0.17,0.07,-0.02,-0.13,0.08,-0.04,0.36,0.24,-0.03,0.03,-0.03,0.07,0.23,-0.05,0.14,0.19,0.15,0,0.05,0.19,-0.22,-0.12,0.05,-0.02,0.17,0.07,0.07,0,0.13,0.16,0.07,0.25,-0.02,0.09,-0.13,-0.08,0,-0.08,0.22,0,-0.02,0.43,-0.03,-0.27,-0.17,0.37,0.1,0.14,0.06,0.04,0.02,-0.29,-0.08,0,-0.39,0.33,0.28,0.16,-0.12,0,0.28,0.15,0.11,-0.08,0.08,-0.08,-0.05,0.14,0.02,0.43,0.08,0.18,-0.08,0.24,0.29,-0.02,-0.07,0,0.05,0.07,0.19,1
20000037,2000-11-04,TOR,WAS,0.03,0,-0.57,0.16,0.37,0.09,0.15,-0.19,0.16,0.09,0.12,0.25,-0.02,0.1,-0.12,0,0.62,-0.03,-0.34,-0.03,0.14,-0.13,0.04,0.52,0,0,-0.12,-0.22,0.19,0.16,0.38,-0.31,-0.12,0.07,0.11,-0.07,-0.04,-0.32,-0.2,0,-0.29,-0.39,-0.43,-0.21,0.1,-0.35,-0.3,-0.53,-0.39,-0.73,-0.1,-0.4,-0.12,-0.03,-0.17,-0.1,0.03,0.02,0,0.17,0.07,-0.02,-0.13,0.08,-0.04,0.36,0.24,-0.03,0.03,-0.03,0.07,0.23,-0.05,0.14,0.19,0.15,0,0.05,0.19,-0.22,-0.12,0.05,-0.02,0.17,0.07,0.07,0,0.13,0.16,0.07,0.25,-0.02,0.09,-0.13,-0.08,0,-0.08,0.22,0,-0.02,0.43,-0.03,-0.27,-0.17,0.37,0.1,0.14,0.06,0.04,0.02,-0.29,-0.08,0,-0.39,0.33,0.28,0.16,-0.12,0,0.28,0.15,0.11,-0.08,0.08,-0.08,-0.05,0.14,0.02,0.43,0.08,0.18,-0.08,0.24,0.29,-0.02,-0.07,0,0.05,0.07,0.19,1
20000814,2001-02-26,UTA,ATL,0.19,0.21,0.33,-0.15,-0.24,0.01,0.04,-0.1,0.06,-0.29,-0.04,0.05,-0.37,0.1,-0.07,-0.09,0.48,0.09,0.15,0.15,0.22,0.08,0.04,0.6,0.24,0.05,0.29,0.18,0,-0.2,0.62,0.3,0.11,-0.04,0.33,0.18,-0.01,0.12,0.04,-0.02,0.1,0.32,-0.19,-0.16,-0.19,-0.25,-0.17,0.1,0.13,-0.07,-0.14,0.1,-0.12,-0.05,-0.17,-0.17,-0.03,-0.03,-0.05,-0.36,-0.2,-0.05,0.58,-0.25,-0.13,-0.12,-0.16,0.03,-0.29,-0.09,0,0.25,0.76,0.46,0.59,0.22,0.16,0.08,0.37,0.38,0.2,0.11,0.44,0.25,-0.17,-0.08,-0.33,-0.14,0.12,0.03,0.57,0.04,-0.4,0.06,0.24,-0.46,-0.07,-0.07,0,-0.2,0.52,-0.2,-0.23,0.09,0,-0.67,-0.17,-0.08,-0.12,0.03,-0.2,-0.07,0.17,0.21,0,-0.16,-0.2,0.1,0.96,-0.12,-0.03,-0.04,-0.16,0.38,-0.21,0.12,0.03,-0.03,0.43,-0.09,0.02,0.08,-0.05,-0.13,0.02,0.03,0.08,0.03,-0.03,0.05,1
20000761,2001-02-19,UTA,BOS,0.07,0.08,0,-0.01,0.08,0.07,0.08,-0.1,0.04,-0.01,0,0.03,0.05,0.15,0.03,0.03,0.43,0.09,0.13,0.21,0.28,-0.02,0.04,0.47,0.12,0.05,0.22,0.13,0.12,0,0.1,0.14,0.17,-0.04,0.64,0.34,0.02,-0.06,-0.04,-0.02,0.08,0.12,-0.12,0,-0.24,-0.07,0.01,0.1,0.17,0.23,-0.01,0.05,0.08,0,0.02,0,0.12,0.02,0.05,-0.21,-0.08,-0.12,0.06,-0.2,-0.03,-0.22,-0.2,0.08,-0.22,0.2,0.07,0.11,0.67,-0.05,-0.06,0.08,0.03,0.07,0.12,0.14,-0.24,0,-0.05,-0.1,0.04,0.14,0,0.18,0.23,0.26,-0.03,0.05,0.27,0.02,0.08,0.22,0.17,0.05,0.04,-0.34,0.48,-0.08,-0.07,0.04,0,-0.69,-0.08,-0.04,-0.12,0.19,-0.08,0.05,0.1,0.21,0.14,-0.07,-0.07,-0.07,0.96,-0.12,-0.05,-0.01,-0.16,0.08,-0.02,-0.12,-0.07,-0.1,0.48,-0.04,0.11,-0.02,0.42,0.05,-0.06,0.06,0,-0.21,0.05,-0.05,1
20000658,2001-02-01,UTA,CHH,0.12,0.07,0.38,-0.17,-0.05,0.03,0.22,0.15,-0.05,-0.53,-0.36,-0.03,-0.34,-0.09,0,-0.15,0.43,-0.21,-0.18,0.15,0.19,0.03,0,0.44,0,0.03,0.1,-0.07,0.04,-0.06,0.05,0.41,0.2,-0.02,-0.04,-0.08,0.04,0.12,0.16,-0.02,0.25,0.51,-0.26,-0.3,-0.1,-0.48,-0.45,0.03,0.06,0.02,-0.36,-0.15,-0.2,-0.05,-0.29,-0.15,-0.07,0.02,-0.05,-0.16,-0.13,-0.22,-0.3,-0.02,-0.1,-0.04,-0.16,-0.06,-0.03,0.3,-0.07,0.1,0.29,0.02,0.48,0.1,0.74,-0.09,-0.06,0.3,0.04,-0.1,0.39,-0.14,-0.1,-0.18,-0.19,-0.03,0.02,0.11,0.57,0.06,-0.05,0.03,0.08,-0.22,-0.05,-0.29,0.04,-0.06,0.1,-0.01,-0.09,0.21,-0.73,-0.62,-0.04,-0.07,0,0.11,-0.05,0.34,0.1,0.08,0.24,0.08,-0.01,0.08,0.96,-0.15,0.06,-0.01,0.04,0.19,0,0.2,0,-0.09,-0.14,0.06,0.15,0.08,0.42,-0.15,-0.02,0.05,0.16,0.08,0.12,0.12,1
20000141,2000-11-18,UTA,CHI,0.07,0.08,0.1,0.04,0.1,0.01,0,-0.13,0,-0.16,-0.04,0.03,0.1,0.2,-0.04,-0.05,0.62,0.05,0.17,0.22,0.18,0.12,0.08,0.49,0.36,0.05,0.27,0.08,0.12,0.02,0.57,0.23,0.11,-0.01,-0.09,-0.04,0.06,0.05,0.28,-0.02,0.15,0.44,0.1,-0.06,0.19,0.03,0,0.11,0.11,0,0.01,0.1,-0.16,0,0.12,-0.05,0,0.02,-0.05,-0.74,-0.52,-0.07,0.12,-0.16,-0.16,-0.29,-0.4,-0.03,-0.39,-0.05,0.07,-0.01,0.76,0.12,0.37,0.17,0.23,0.06,0.27,0.15,-0.36,0.06,0.22,-0.14,0,-0.05,0.29,-0.25,-0.21,0.05,0.57,0.06,-0.19,-0.17,0,-0.16,-0.34,-0.21,-0.03,-0.22,0.52,-0.13,-0.12,0.11,-0.32,-0.71,-0.16,-0.15,-0.12,0.08,-0.08,-0.03,0.17,0.1,0.29,-0.09,-0.17,0.12,0.52,-0.26,0.05,-0.08,-0.04,0.41,-0.21,0.07,0.07,-0.09,0.52,-0.09,0.16,0.1,0.42,0.33,-0.2,0.02,-0.04,-0.11,0.05,-0.05,1
